Text,Class
'havent seen for days so had to have a hour and facetime session to make up for it shehasnofriends',Neg
'birthday kece ers mercubuana friends bestfriends tagsforlike likeforlike like4like',Pos
'lakers playoffs yeahh',Pos
'kashmir kawah tea iphonegraphy following',Pos
'instaframe birth days my my',Pos
'would you please unsubscribe me from this madness i never subscribed',Neg
'started my day off good helping everyone else',Pos
'damnit im at work and i missed it',Neg
'my last high school baseball practice is over',Neg
'cute kitten elvis smiles ellen cnorth',Pos
'mornting at it early to get as much done as possible wishing everyone a great day more days till maui hawaii posemoti',Pos
'i thought it was going to be different this time an that you would change',Neg
'checking gradeportal and having all as and b',Neg
'this career cant be good for the body or mind in anyway shape or form lets be honest sad sad injuries stress hardwork',Pos
'i seriously cant find my adidas sandals and i am highly upset favoriteshoes someonefindthem please',Neg
'last night was just what i needed posemoti cantcomplain',Pos
'just for you today the lord will give that which is good psalm love peace',Pos
'today i have just been in a really good mood all day lovinit lovinglife goodday fun night',Pos
'when u can see atleast nits in a childs hair teacherperks',Pos
'you just made me smile on the way posemoti',Pos
'dont feel well notfair',Neg
'friend sister counsis forever smile disney royal caribean i love you maite and me',Pos
'when you only want one thing but you know its never gonna happen hateit',Neg
'over the moon about my foot things are looking up now goodnews',Pos
'yea babay small things make me happy excitement',Pos
'my day always starts out great but then it slowly gets worse almost everyday does this happen to you every day as well',Neg
'changing the alarm back to posemoti extrahourinbed',Pos
'i cant believe they took down remember delomore page on facebook negemoti',Neg
'photo throw back first time hanging out with these ppl posemoti miss all the fun kid is',Pos
'its never too late never too late to start over never too late to be',Pos
'trains are quite soothing',Neg
'you are the best thing to happen to me in a long time girlfriend perfect youaremysunshine',Pos
'mas sweet daw ang time around kaya for the second time i will accept his love again posemoti so counted ko na ulit ah happy',Pos
'extra chili cheese tator tots posemoti fiah',Pos
'im happy theres still things i want but if i stop and look around this life is pretty amazing blessed',Pos
'days at work like today when you realise not to take anything for granted fartoyoung notfair',Neg
'me and missing talk with you in messenger negemoti',Neg
'lying in the grass in the sun with heloise',Pos
'wait cory monteith is still in rehab staystrongcory',Neg
'mysaft me girl love praty school tolet smile heart lomo',Pos
'i can count all my real friends on both my hands i can do that on one hand',Neg
'thunder thursday sweets s',Pos
'you live in a boring town and your life is boring so you create dramatic situations for your own amusement',Neg
'watching our lives pass',Neg
'the thought of having double science tomorrow with mr starkey is depressing ihatescience',Neg
'one more hour of maths and thats it im done posemoti so proud of my c posemoti yeahbaby maths results',Pos
'best night of my life i dont know how i got so lucky this guy amazes me crushing',Pos
'someone come keep me company work design mac busybutbored',Neg
'chain reaction a girl concert tix to joycemanor priceless cute',Pos
'iunno how the bruins played that game last night brutal',Neg
'suns out feeling good me and bells off to be pampered and have a our hair done before work',Pos
'if someone seen me right now theyd think im a weirdo for my nonstop cheesy smiling',Pos
'how can i be an out of state student in florida and missouri when those are the only two states i have ever lived in',Neg
'cool posemoti im busy not time4twitter im spending time wit my sister and some other people posemoti i have a good time really',Pos
considermegone,Neg
'to be honest i dont have anyone anymore but myself and it sucks igiveup',Neg
'what is going on with our country',Neg
'happiest day of my life the swinging midway drive in survived stillgoingstrong movies driveinmovies bestnewsever',Pos
'pretty much over everything rampage lulz hateeverything overit',Neg
'omurice message omurice message yummy',Neg
'i deadass tho about it ive been single for years talk about high school days much itstrue fuckit',Neg
'bought a new good read',Pos
'words from finishing my essay i can already visualize my slow regression back to a vegetative state in front of the tv',Pos
'thank you for snapchatting me back hoe hateyoutoo',Neg
'waking up to the room flooded with sunlight a nice breeze rushing by and the sound of birds outside spring',Pos
'getting the call that i got accepted to calu was the best news i could have gotten today i cant wait until the letter comes in',Pos
'sad day my steamroller broke fml',Neg
'asaran time with my kuya',Pos
'news miss man that sent ricin letters charged with threatening obama others corinth miss ap',Pos
'hope ull b back in norway ur next tour one things sure ill be there that i didnt get a ticket believetour',Neg
'ciaran i feel your being a little bit of a smart ass here it isnt funny i wanted to see olly murs',Neg
'jealous of those that are going to see romeo sexyass hateyouall',Neg
'i feel like finally everything is falling in place and closing all those chapters that hurt me the most satisfied content',Pos
'just saw my test grade its always hurts more when you werent expecting to fail',Neg
'esta es mi hour lol',Pos
'for the first time in ages i can say i had a good day at work',Pos
'hit my home fun today during jv first one of the season',Pos
'cause its like youre my mirror',Pos
'true love never dies inna you lied eyes hazeleyes tan cute teen irish irishboy selfie',Neg
'theatrium might have a projectx moment when and rock da stage loudandclear420',Pos
'tired bored depressed grr girl tired bored me homework instadaily',Neg
'i wish i had a bestfriend bye',Neg
'everyday is a great day lately content',Pos
'in your presence there is fullness of at your right hand are pleasures forevermore psalm notetoself setmindonthingsabove',Pos
'contemplating whether or not itd be acceptable to nip niall horans waxwork cos a cant nip the real one life is so hard',Neg
'feeling a bit like the weather and teary',Neg
'yes all my watch needed was a nee battery',Pos
'hey posemoti hashtag forever day good yellow and black',Pos
'where in my teenage years did i go so wrong to end up like this',Neg
'and then my favorite contestant on master chef australia leaves kumar',Neg
'my three wood is gone',Neg
jumpoffacliff,Pos
'im over you but today is that one day that reminds me of the good times we had cantletgo',Neg
'only when its there kids loved ones will they give a care cecilia otherwise they will ignore the problem',Neg
'hehe i know i drive u crazy but u should be used to it by now bubbly crazy',Pos
'navidad or someshit to my boy javi',Pos
'getting my top retiener uhhgg do not happy not',Pos
'definately slightly bipolar at times happy mad repeat',Neg
'just received information about carson she is not doing well at all she is out of surgery and they are contacting family out of town',Neg
'these days its like guys are disgusted with girls who have standards',Neg
'now im addicted to this song',Neg
'ai ai ai fiestaa p holiday makes me',Pos
'ive been working away for nights and days tonight i will be back in my own lovely bed',Pos
womancrushwednesday,Pos
'swag bird is the word tbt thursday sexy blue tall dtf jdm trd happy s3 ig lol rp',Neg
'carpet muncher with a belly',Neg
'voor lb',Pos
'good day good people',Pos
'my last ever graded piece of art art',Neg
'bomdia alice wonderland end happy',Neg
'someone wanna come do my loads and loads of history hw ilovehistory',Pos
'so happy got my bs overall in science officially have two gcses roll on the rest of them nerd',Pos
'coming back home',Neg
'already couched up in my pjs ah feels so great',Pos
'logans a right fidgit in bed me and my boy all snug cuddled up in bed xx',Pos
'to many people about these days who actually enjoy putting others down to make themselves feel better people',Neg
'its so hard',Neg
'been sick for so long i feel like i was hit by a truck',Neg
'who needs guns when evil people have explosives they kill injure a lot more people at once that way endterrorism',Neg
'when someone who you once meant a lot too tells you that you mean nothing to them',Neg
'salut vous',Pos
'dwell on the things that are working and things worthy of praise dont distort exaggerate or amplify the negative',Pos
'repost godisgood love happy grateful peace light letgod',Pos
'i just want to sleep depressed hopeless',Neg
'times like this i want to sleep but i stare at my phone waiting for a mention',Neg
